CHROM,Position,Depth,sample_id,dpi,replicate
VEEV,8641,8092,DPI1_R3_Lung,1,3
VEEV,8642,8216,DPI1_R3_Lung,1,3
VEEV,8643,9127,DPI1_R3_Lung,1,3
VEEV,8644,8163,DPI1_R3_Lung,1,3
VEEV,8645,5887,DPI1_R3_Lung,1,3
VEEV,8646,8045,DPI1_R3_Lung,1,3
VEEV,8647,6883,DPI1_R3_Lung,1,3
VEEV,8648,6281,DPI1_R3_Lung,1,3
VEEV,8649,8184,DPI1_R3_Lung,1,3
VEEV,8650,7720,DPI1_R3_Lung,1,3
VEEV,8651,6772,DPI1_R3_Lung,1,3
VEEV,8652,9194,DPI1_R3_Lung,1,3
VEEV,8653,8451,DPI1_R3_Lung,1,3
VEEV,8654,8348,DPI1_R3_Lung,1,3
VEEV,8655,9988,DPI1_R3_Lung,1,3
VEEV,8656,9560,DPI1_R3_Lung,1,3
VEEV,8657,8341,DPI1_R3_Lung,1,3
VEEV,8658,7989,DPI1_R3_Lung,1,3
VEEV,8659,6538,DPI1_R3_Lung,1,3
VEEV,8660,8243,DPI1_R3_Lung,1,3
VEEV,8661,9840,DPI1_R3_Lung,1,3
VEEV,8662,8394,DPI1_R3_Lung,1,3
VEEV,8663,7696,DPI1_R3_Lung,1,3
VEEV,8664,7941,DPI1_R3_Lung,1,3
VEEV,8665,8192,DPI1_R3_Lung,1,3
VEEV,8666,7816,DPI1_R3_Lung,1,3
VEEV,8667,7277,DPI1_R3_Lung,1,3
VEEV,8668,6571,DPI1_R3_Lung,1,3
VEEV,8669,9013,DPI1_R3_Lung,1,3
VEEV,8670,6699,DPI1_R3_Lung,1,3
VEEV,8671,6212,DPI1_R3_Lung,1,3
VEEV,8672,7330,DPI1_R3_Lung,1,3
VEEV,8673,10371,DPI1_R3_Lung,1,3
VEEV,8674,7877,DPI1_R3_Lung,1,3
VEEV,8675,7240,DPI1_R3_Lung,1,3
VEEV,8676,9327,DPI1_R3_Lung,1,3
VEEV,8677,8989,DPI1_R3_Lung,1,3
VEEV,8678,6240,DPI1_R3_Lung,1,3
VEEV,8679,7466,DPI1_R3_Lung,1,3
VEEV,8680,8227,DPI1_R3_Lung,1,3
VEEV,8681,9094,DPI1_R3_Lung,1,3
VEEV,8682,7858,DPI1_R3_Lung,1,3
VEEV,8683,9845,DPI1_R3_Lung,1,3
VEEV,8684,9310,DPI1_R3_Lung,1,3
VEEV,8685,10633,DPI1_R3_Lung,1,3
VEEV,8686,8162,DPI1_R3_Lung,1,3
VEEV,8687,6971,DPI1_R3_Lung,1,3
VEEV,8688,7400,DPI1_R3_Lung,1,3
VEEV,8689,9858,DPI1_R3_Lung,1,3
VEEV,8690,7328,DPI1_R3_Lung,1,3
VEEV,8691,7184,DPI1_R3_Lung,1,3
VEEV,8692,9222,DPI1_R3_Lung,1,3
VEEV,8693,8381,DPI1_R3_Lung,1,3
VEEV,8694,7871,DPI1_R3_Lung,1,3
VEEV,8695,8349,DPI1_R3_Lung,1,3
VEEV,8696,5517,DPI1_R3_Lung,1,3
VEEV,8697,8492,DPI1_R3_Lung,1,3
VEEV,8698,9041,DPI1_R3_Lung,1,3
VEEV,8699,8118,DPI1_R3_Lung,1,3
VEEV,8700,9621,DPI1_R3_Lung,1,3
VEEV,8701,6962,DPI1_R3_Lung,1,3
VEEV,8702,7623,DPI1_R3_Lung,1,3
VEEV,8703,8149,DPI1_R3_Lung,1,3
VEEV,8704,7999,DPI1_R3_Lung,1,3
VEEV,8705,9858,DPI1_R3_Lung,1,3
VEEV,8706,8052,DPI1_R3_Lung,1,3
VEEV,8707,10406,DPI1_R3_Lung,1,3
VEEV,8708,9360,DPI1_R3_Lung,1,3
VEEV,8709,9370,DPI1_R3_Lung,1,3
VEEV,8710,7782,DPI1_R3_Lung,1,3
VEEV,8711,9586,DPI1_R3_Lung,1,3
VEEV,8712,7956,DPI1_R3_Lung,1,3
VEEV,8713,6354,DPI1_R3_Lung,1,3
VEEV,8714,7188,DPI1_R3_Lung,1,3
VEEV,8715,9678,DPI1_R3_Lung,1,3
VEEV,8716,8465,DPI1_R3_Lung,1,3
VEEV,8717,7997,DPI1_R3_Lung,1,3
VEEV,8718,7876,DPI1_R3_Lung,1,3
VEEV,8719,7568,DPI1_R3_Lung,1,3
VEEV,8720,6390,DPI1_R3_Lung,1,3
VEEV,8721,7002,DPI1_R3_Lung,1,3
VEEV,8722,8457,DPI1_R3_Lung,1,3
VEEV,8723,9381,DPI1_R3_Lung,1,3
VEEV,8724,7644,DPI1_R3_Lung,1,3
VEEV,8725,6257,DPI1_R3_Lung,1,3
VEEV,8726,10193,DPI1_R3_Lung,1,3
VEEV,8727,8792,DPI1_R3_Lung,1,3
VEEV,8728,8495,DPI1_R3_Lung,1,3
VEEV,8729,6450,DPI1_R3_Lung,1,3
VEEV,8730,7805,DPI1_R3_Lung,1,3
VEEV,8731,9609,DPI1_R3_Lung,1,3
VEEV,8732,7524,DPI1_R3_Lung,1,3
VEEV,8733,8540,DPI1_R3_Lung,1,3
VEEV,8734,7878,DPI1_R3_Lung,1,3
VEEV,8735,7871,DPI1_R3_Lung,1,3
VEEV,8736,9959,DPI1_R3_Lung,1,3
VEEV,8737,8957,DPI1_R3_Lung,1,3
VEEV,8738,7588,DPI1_R3_Lung,1,3
VEEV,8739,7740,DPI1_R3_Lung,1,3
VEEV,8740,7682,DPI1_R3_Lung,1,3
VEEV,8741,10381,DPI1_R3_Lung,1,3
VEEV,8742,7654,DPI1_R3_Lung,1,3
VEEV,8743,6409,DPI1_R3_Lung,1,3
VEEV,8744,7171,DPI1_R3_Lung,1,3
VEEV,8745,7896,DPI1_R3_Lung,1,3
VEEV,8746,7117,DPI1_R3_Lung,1,3
VEEV,8747,9520,DPI1_R3_Lung,1,3
VEEV,8748,9045,DPI1_R3_Lung,1,3
VEEV,8749,7980,DPI1_R3_Lung,1,3
VEEV,8750,6587,DPI1_R3_Lung,1,3
VEEV,8751,8813,DPI1_R3_Lung,1,3
VEEV,8752,9920,DPI1_R3_Lung,1,3
VEEV,8753,7670,DPI1_R3_Lung,1,3
VEEV,8754,7108,DPI1_R3_Lung,1,3
VEEV,8755,5667,DPI1_R3_Lung,1,3
VEEV,8756,6064,DPI1_R3_Lung,1,3
VEEV,8757,8128,DPI1_R3_Lung,1,3
VEEV,8758,8061,DPI1_R3_Lung,1,3
VEEV,8759,9148,DPI1_R3_Lung,1,3
VEEV,8760,7224,DPI1_R3_Lung,1,3
VEEV,8761,8402,DPI1_R3_Lung,1,3
VEEV,8762,7743,DPI1_R3_Lung,1,3
VEEV,8763,9693,DPI1_R3_Lung,1,3
VEEV,8764,8679,DPI1_R3_Lung,1,3
VEEV,8765,8495,DPI1_R3_Lung,1,3
VEEV,8766,7560,DPI1_R3_Lung,1,3
VEEV,8767,6400,DPI1_R3_Lung,1,3
VEEV,8768,8708,DPI1_R3_Lung,1,3
VEEV,8769,8266,DPI1_R3_Lung,1,3
VEEV,8770,9632,DPI1_R3_Lung,1,3
VEEV,8771,7087,DPI1_R3_Lung,1,3
VEEV,8772,10241,DPI1_R3_Lung,1,3
VEEV,8773,7641,DPI1_R3_Lung,1,3
VEEV,8774,7860,DPI1_R3_Lung,1,3
VEEV,8775,6937,DPI1_R3_Lung,1,3
VEEV,8776,7772,DPI1_R3_Lung,1,3
VEEV,8777,6658,DPI1_R3_Lung,1,3
VEEV,8778,10138,DPI1_R3_Lung,1,3
VEEV,8779,7420,DPI1_R3_Lung,1,3
VEEV,8780,8055,DPI1_R3_Lung,1,3
VEEV,8781,8366,DPI1_R3_Lung,1,3
VEEV,8782,9361,DPI1_R3_Lung,1,3
VEEV,8783,8498,DPI1_R3_Lung,1,3
VEEV,8784,8176,DPI1_R3_Lung,1,3
VEEV,8785,6796,DPI1_R3_Lung,1,3
VEEV,8786,9859,DPI1_R3_Lung,1,3
VEEV,8787,7867,DPI1_R3_Lung,1,3
VEEV,8788,8783,DPI1_R3_Lung,1,3
VEEV,8789,5238,DPI1_R3_Lung,1,3
VEEV,8790,6654,DPI1_R3_Lung,1,3
VEEV,8791,7577,DPI1_R3_Lung,1,3
VEEV,8792,8310,DPI1_R3_Lung,1,3
VEEV,8793,8024,DPI1_R3_Lung,1,3
VEEV,8794,7495,DPI1_R3_Lung,1,3
VEEV,8795,7419,DPI1_R3_Lung,1,3
VEEV,8796,8029,DPI1_R3_Lung,1,3
VEEV,8797,7314,DPI1_R3_Lung,1,3
VEEV,8798,9349,DPI1_R3_Lung,1,3
VEEV,8799,7348,DPI1_R3_Lung,1,3
VEEV,8800,7104,DPI1_R3_Lung,1,3
VEEV,8801,9297,DPI1_R3_Lung,1,3
VEEV,8802,7137,DPI1_R3_Lung,1,3
VEEV,8803,9168,DPI1_R3_Lung,1,3
VEEV,8804,7514,DPI1_R3_Lung,1,3
VEEV,8805,6954,DPI1_R3_Lung,1,3
VEEV,8806,7359,DPI1_R3_Lung,1,3
VEEV,8807,8981,DPI1_R3_Lung,1,3
VEEV,8808,5211,DPI1_R3_Lung,1,3
VEEV,8809,8790,DPI1_R3_Lung,1,3
VEEV,8810,6736,DPI1_R3_Lung,1,3
VEEV,8811,8255,DPI1_R3_Lung,1,3
VEEV,8812,7507,DPI1_R3_Lung,1,3
VEEV,8813,9008,DPI1_R3_Lung,1,3
VEEV,8814,8273,DPI1_R3_Lung,1,3
VEEV,8815,5821,DPI1_R3_Lung,1,3
VEEV,8816,6630,DPI1_R3_Lung,1,3
VEEV,8817,7767,DPI1_R3_Lung,1,3
VEEV,8818,7362,DPI1_R3_Lung,1,3
VEEV,8819,8683,DPI1_R3_Lung,1,3
VEEV,8820,9904,DPI1_R3_Lung,1,3
VEEV,8821,9388,DPI1_R3_Lung,1,3
VEEV,8822,8661,DPI1_R3_Lung,1,3
VEEV,8823,8223,DPI1_R3_Lung,1,3
VEEV,8824,5735,DPI1_R3_Lung,1,3
VEEV,8825,8528,DPI1_R3_Lung,1,3
VEEV,8826,6781,DPI1_R3_Lung,1,3
VEEV,8827,8453,DPI1_R3_Lung,1,3
VEEV,8828,6730,DPI1_R3_Lung,1,3
VEEV,8829,7589,DPI1_R3_Lung,1,3
VEEV,8830,6865,DPI1_R3_Lung,1,3
VEEV,8831,9587,DPI1_R3_Lung,1,3
VEEV,8832,7428,DPI1_R3_Lung,1,3
VEEV,8833,8656,DPI1_R3_Lung,1,3
VEEV,8834,6509,DPI1_R3_Lung,1,3
VEEV,8835,9452,DPI1_R3_Lung,1,3
VEEV,8836,9129,DPI1_R3_Lung,1,3
VEEV,8837,7737,DPI1_R3_Lung,1,3
VEEV,8838,9710,DPI1_R3_Lung,1,3
VEEV,8839,7771,DPI1_R3_Lung,1,3
VEEV,8840,8297,DPI1_R3_Lung,1,3
VEEV,8841,7575,DPI1_R3_Lung,1,3
VEEV,8842,9886,DPI1_R3_Lung,1,3
VEEV,8843,9034,DPI1_R3_Lung,1,3
VEEV,8844,6163,DPI1_R3_Lung,1,3
VEEV,8845,6855,DPI1_R3_Lung,1,3
VEEV,8846,7710,DPI1_R3_Lung,1,3
VEEV,8847,9678,DPI1_R3_Lung,1,3
VEEV,8848,6986,DPI1_R3_Lung,1,3
VEEV,8849,7229,DPI1_R3_Lung,1,3
VEEV,8850,9427,DPI1_R3_Lung,1,3
VEEV,8851,7402,DPI1_R3_Lung,1,3
VEEV,8852,7434,DPI1_R3_Lung,1,3
VEEV,8853,10853,DPI1_R3_Lung,1,3
VEEV,8854,6088,DPI1_R3_Lung,1,3
VEEV,8855,8542,DPI1_R3_Lung,1,3
VEEV,8856,7261,DPI1_R3_Lung,1,3
VEEV,8857,9050,DPI1_R3_Lung,1,3
VEEV,8858,6915,DPI1_R3_Lung,1,3
VEEV,8859,8281,DPI1_R3_Lung,1,3
VEEV,8860,7183,DPI1_R3_Lung,1,3
VEEV,8861,6856,DPI1_R3_Lung,1,3
VEEV,8862,7343,DPI1_R3_Lung,1,3
VEEV,8863,7222,DPI1_R3_Lung,1,3
VEEV,8864,6594,DPI1_R3_Lung,1,3
VEEV,8865,8126,DPI1_R3_Lung,1,3
VEEV,8866,10056,DPI1_R3_Lung,1,3
VEEV,8867,8421,DPI1_R3_Lung,1,3
VEEV,8868,7055,DPI1_R3_Lung,1,3
VEEV,8869,6659,DPI1_R3_Lung,1,3
VEEV,8870,8139,DPI1_R3_Lung,1,3
VEEV,8871,7306,DPI1_R3_Lung,1,3
VEEV,8872,6901,DPI1_R3_Lung,1,3
VEEV,8873,8324,DPI1_R3_Lung,1,3
VEEV,8874,8721,DPI1_R3_Lung,1,3
VEEV,8875,8029,DPI1_R3_Lung,1,3
VEEV,8876,7907,DPI1_R3_Lung,1,3
VEEV,8877,7567,DPI1_R3_Lung,1,3
VEEV,8878,8998,DPI1_R3_Lung,1,3
VEEV,8879,10170,DPI1_R3_Lung,1,3
VEEV,8880,6922,DPI1_R3_Lung,1,3
VEEV,8881,6876,DPI1_R3_Lung,1,3
VEEV,8882,7020,DPI1_R3_Lung,1,3
VEEV,8883,9215,DPI1_R3_Lung,1,3
VEEV,8884,8930,DPI1_R3_Lung,1,3
VEEV,8885,8801,DPI1_R3_Lung,1,3
VEEV,8886,10321,DPI1_R3_Lung,1,3
VEEV,8887,9073,DPI1_R3_Lung,1,3
VEEV,8888,8420,DPI1_R3_Lung,1,3
VEEV,8889,7199,DPI1_R3_Lung,1,3
VEEV,8890,7740,DPI1_R3_Lung,1,3
VEEV,8891,8623,DPI1_R3_Lung,1,3
VEEV,8892,7877,DPI1_R3_Lung,1,3
VEEV,8893,7795,DPI1_R3_Lung,1,3
VEEV,8894,7243,DPI1_R3_Lung,1,3
VEEV,8895,8427,DPI1_R3_Lung,1,3
VEEV,8896,6514,DPI1_R3_Lung,1,3
VEEV,8897,8040,DPI1_R3_Lung,1,3
VEEV,8898,8679,DPI1_R3_Lung,1,3
VEEV,8899,7208,DPI1_R3_Lung,1,3
VEEV,8900,7501,DPI1_R3_Lung,1,3
VEEV,8901,7767,DPI1_R3_Lung,1,3
VEEV,8902,6270,DPI1_R3_Lung,1,3
VEEV,8903,7697,DPI1_R3_Lung,1,3
VEEV,8904,7384,DPI1_R3_Lung,1,3
VEEV,8905,8220,DPI1_R3_Lung,1,3
VEEV,8906,9461,DPI1_R3_Lung,1,3
VEEV,8907,6884,DPI1_R3_Lung,1,3
VEEV,8908,6985,DPI1_R3_Lung,1,3
VEEV,8909,8159,DPI1_R3_Lung,1,3
VEEV,8910,7497,DPI1_R3_Lung,1,3
VEEV,8911,7546,DPI1_R3_Lung,1,3
VEEV,8912,8287,DPI1_R3_Lung,1,3
VEEV,8913,8371,DPI1_R3_Lung,1,3
VEEV,8914,8366,DPI1_R3_Lung,1,3
VEEV,8915,7508,DPI1_R3_Lung,1,3
VEEV,8916,8451,DPI1_R3_Lung,1,3
VEEV,8917,6646,DPI1_R3_Lung,1,3
VEEV,8918,9938,DPI1_R3_Lung,1,3
VEEV,8919,10546,DPI1_R3_Lung,1,3
VEEV,8920,8780,DPI1_R3_Lung,1,3
VEEV,8921,6579,DPI1_R3_Lung,1,3
VEEV,8922,7758,DPI1_R3_Lung,1,3
VEEV,8923,8080,DPI1_R3_Lung,1,3
VEEV,8924,6653,DPI1_R3_Lung,1,3
VEEV,8925,7270,DPI1_R3_Lung,1,3
VEEV,8926,8180,DPI1_R3_Lung,1,3
VEEV,8927,10131,DPI1_R3_Lung,1,3
VEEV,8928,8236,DPI1_R3_Lung,1,3
VEEV,8929,7285,DPI1_R3_Lung,1,3
VEEV,8930,7839,DPI1_R3_Lung,1,3
VEEV,8931,9674,DPI1_R3_Lung,1,3
VEEV,8932,7333,DPI1_R3_Lung,1,3
VEEV,8933,8971,DPI1_R3_Lung,1,3
VEEV,8934,9182,DPI1_R3_Lung,1,3
VEEV,8935,7225,DPI1_R3_Lung,1,3
VEEV,8936,9673,DPI1_R3_Lung,1,3
VEEV,8937,7188,DPI1_R3_Lung,1,3
VEEV,8938,9405,DPI1_R3_Lung,1,3
VEEV,8939,6523,DPI1_R3_Lung,1,3
VEEV,8940,8557,DPI1_R3_Lung,1,3
VEEV,8941,9031,DPI1_R3_Lung,1,3
VEEV,8942,7051,DPI1_R3_Lung,1,3
VEEV,8943,9050,DPI1_R3_Lung,1,3
VEEV,8944,6663,DPI1_R3_Lung,1,3
VEEV,8945,8889,DPI1_R3_Lung,1,3
VEEV,8946,7611,DPI1_R3_Lung,1,3
VEEV,8947,11072,DPI1_R3_Lung,1,3
VEEV,8948,8620,DPI1_R3_Lung,1,3
VEEV,8949,5756,DPI1_R3_Lung,1,3
VEEV,8950,7770,DPI1_R3_Lung,1,3
VEEV,8951,8022,DPI1_R3_Lung,1,3
VEEV,8952,6677,DPI1_R3_Lung,1,3
VEEV,8953,7036,DPI1_R3_Lung,1,3
VEEV,8954,8883,DPI1_R3_Lung,1,3
VEEV,8955,6953,DPI1_R3_Lung,1,3
VEEV,8956,6522,DPI1_R3_Lung,1,3
VEEV,8957,7457,DPI1_R3_Lung,1,3
VEEV,8958,8192,DPI1_R3_Lung,1,3
VEEV,8959,8369,DPI1_R3_Lung,1,3
VEEV,8960,6655,DPI1_R3_Lung,1,3
VEEV,8961,8756,DPI1_R3_Lung,1,3
VEEV,8962,8242,DPI1_R3_Lung,1,3
VEEV,8963,7024,DPI1_R3_Lung,1,3
VEEV,8964,8562,DPI1_R3_Lung,1,3
VEEV,8965,8086,DPI1_R3_Lung,1,3
VEEV,8966,9701,DPI1_R3_Lung,1,3
VEEV,8967,9015,DPI1_R3_Lung,1,3
VEEV,8968,7721,DPI1_R3_Lung,1,3
VEEV,8969,6771,DPI1_R3_Lung,1,3
VEEV,8970,5799,DPI1_R3_Lung,1,3
VEEV,8971,6445,DPI1_R3_Lung,1,3
VEEV,8972,7134,DPI1_R3_Lung,1,3
VEEV,8973,7340,DPI1_R3_Lung,1,3
VEEV,8974,8142,DPI1_R3_Lung,1,3
VEEV,8975,7995,DPI1_R3_Lung,1,3
VEEV,8976,8285,DPI1_R3_Lung,1,3
VEEV,8977,9207,DPI1_R3_Lung,1,3
VEEV,8978,7425,DPI1_R3_Lung,1,3
VEEV,8979,9289,DPI1_R3_Lung,1,3
VEEV,8980,8127,DPI1_R3_Lung,1,3
VEEV,8981,7544,DPI1_R3_Lung,1,3
VEEV,8982,8684,DPI1_R3_Lung,1,3
VEEV,8983,6940,DPI1_R3_Lung,1,3
VEEV,8984,6401,DPI1_R3_Lung,1,3
VEEV,8985,7817,DPI1_R3_Lung,1,3
VEEV,8986,7771,DPI1_R3_Lung,1,3
VEEV,8987,8178,DPI1_R3_Lung,1,3
VEEV,8988,7276,DPI1_R3_Lung,1,3
VEEV,8989,7501,DPI1_R3_Lung,1,3
VEEV,8990,9987,DPI1_R3_Lung,1,3
VEEV,8991,9031,DPI1_R3_Lung,1,3
VEEV,8992,6206,DPI1_R3_Lung,1,3
VEEV,8993,7144,DPI1_R3_Lung,1,3
VEEV,8994,6976,DPI1_R3_Lung,1,3
VEEV,8995,7705,DPI1_R3_Lung,1,3
VEEV,8996,7695,DPI1_R3_Lung,1,3
VEEV,8997,9066,DPI1_R3_Lung,1,3
VEEV,8998,10133,DPI1_R3_Lung,1,3
VEEV,8999,6633,DPI1_R3_Lung,1,3
VEEV,9000,7567,DPI1_R3_Lung,1,3
VEEV,9001,8417,DPI1_R3_Lung,1,3
VEEV,9002,8478,DPI1_R3_Lung,1,3
VEEV,9003,7956,DPI1_R3_Lung,1,3
VEEV,9004,9874,DPI1_R3_Lung,1,3
VEEV,9005,6307,DPI1_R3_Lung,1,3
VEEV,9006,6245,DPI1_R3_Lung,1,3
VEEV,9007,8669,DPI1_R3_Lung,1,3
VEEV,9008,6583,DPI1_R3_Lung,1,3
VEEV,9009,8944,DPI1_R3_Lung,1,3
VEEV,9010,6426,DPI1_R3_Lung,1,3
VEEV,9011,8973,DPI1_R3_Lung,1,3
VEEV,9012,8355,DPI1_R3_Lung,1,3
VEEV,9013,7773,DPI1_R3_Lung,1,3
VEEV,9014,6909,DPI1_R3_Lung,1,3
VEEV,9015,8837,DPI1_R3_Lung,1,3
VEEV,9016,7156,DPI1_R3_Lung,1,3
VEEV,9017,9369,DPI1_R3_Lung,1,3
VEEV,9018,8478,DPI1_R3_Lung,1,3
VEEV,9019,6415,DPI1_R3_Lung,1,3
VEEV,9020,8364,DPI1_R3_Lung,1,3
VEEV,9021,7974,DPI1_R3_Lung,1,3
VEEV,9022,6746,DPI1_R3_Lung,1,3
VEEV,9023,7193,DPI1_R3_Lung,1,3
VEEV,9024,7677,DPI1_R3_Lung,1,3
VEEV,9025,8540,DPI1_R3_Lung,1,3
VEEV,9026,8712,DPI1_R3_Lung,1,3
VEEV,9027,6675,DPI1_R3_Lung,1,3
VEEV,9028,8152,DPI1_R3_Lung,1,3
VEEV,9029,6834,DPI1_R3_Lung,1,3
VEEV,9030,7543,DPI1_R3_Lung,1,3
VEEV,9031,8836,DPI1_R3_Lung,1,3
VEEV,9032,7418,DPI1_R3_Lung,1,3
VEEV,9033,7659,DPI1_R3_Lung,1,3
VEEV,9034,6446,DPI1_R3_Lung,1,3
VEEV,9035,7561,DPI1_R3_Lung,1,3
VEEV,9036,8165,DPI1_R3_Lung,1,3
VEEV,9037,9042,DPI1_R3_Lung,1,3
VEEV,9038,8894,DPI1_R3_Lung,1,3
VEEV,9039,8028,DPI1_R3_Lung,1,3
VEEV,9040,8129,DPI1_R3_Lung,1,3
VEEV,9041,9737,DPI1_R3_Lung,1,3
VEEV,9042,9833,DPI1_R3_Lung,1,3
VEEV,9043,8359,DPI1_R3_Lung,1,3
VEEV,9044,8687,DPI1_R3_Lung,1,3
VEEV,9045,7265,DPI1_R3_Lung,1,3
VEEV,9046,10938,DPI1_R3_Lung,1,3
VEEV,9047,7516,DPI1_R3_Lung,1,3
VEEV,9048,9369,DPI1_R3_Lung,1,3
VEEV,9049,8580,DPI1_R3_Lung,1,3
VEEV,9050,8589,DPI1_R3_Lung,1,3
VEEV,9051,8805,DPI1_R3_Lung,1,3
VEEV,9052,8783,DPI1_R3_Lung,1,3
VEEV,9053,5779,DPI1_R3_Lung,1,3
VEEV,9054,6438,DPI1_R3_Lung,1,3
VEEV,9055,7543,DPI1_R3_Lung,1,3
VEEV,9056,8653,DPI1_R3_Lung,1,3
VEEV,9057,7978,DPI1_R3_Lung,1,3
VEEV,9058,6866,DPI1_R3_Lung,1,3
VEEV,9059,8818,DPI1_R3_Lung,1,3
VEEV,9060,11194,DPI1_R3_Lung,1,3
VEEV,9061,8045,DPI1_R3_Lung,1,3
VEEV,9062,9680,DPI1_R3_Lung,1,3
VEEV,9063,9446,DPI1_R3_Lung,1,3
VEEV,9064,8050,DPI1_R3_Lung,1,3
VEEV,9065,9998,DPI1_R3_Lung,1,3
VEEV,9066,6888,DPI1_R3_Lung,1,3
VEEV,9067,8116,DPI1_R3_Lung,1,3
VEEV,9068,6159,DPI1_R3_Lung,1,3
VEEV,9069,7743,DPI1_R3_Lung,1,3
VEEV,9070,8627,DPI1_R3_Lung,1,3
VEEV,9071,7519,DPI1_R3_Lung,1,3
VEEV,9072,8002,DPI1_R3_Lung,1,3
VEEV,9073,10067,DPI1_R3_Lung,1,3
VEEV,9074,7208,DPI1_R3_Lung,1,3
VEEV,9075,6393,DPI1_R3_Lung,1,3
VEEV,9076,7334,DPI1_R3_Lung,1,3
VEEV,9077,9689,DPI1_R3_Lung,1,3
VEEV,9078,6226,DPI1_R3_Lung,1,3
VEEV,9079,8489,DPI1_R3_Lung,1,3
VEEV,9080,8038,DPI1_R3_Lung,1,3
VEEV,9081,7175,DPI1_R3_Lung,1,3
VEEV,9082,8394,DPI1_R3_Lung,1,3
VEEV,9083,8373,DPI1_R3_Lung,1,3
VEEV,9084,7798,DPI1_R3_Lung,1,3
VEEV,9085,7111,DPI1_R3_Lung,1,3
VEEV,9086,8057,DPI1_R3_Lung,1,3
VEEV,9087,8892,DPI1_R3_Lung,1,3
VEEV,9088,8400,DPI1_R3_Lung,1,3
VEEV,9089,8510,DPI1_R3_Lung,1,3
VEEV,9090,7072,DPI1_R3_Lung,1,3
VEEV,9091,9725,DPI1_R3_Lung,1,3
VEEV,9092,11158,DPI1_R3_Lung,1,3
VEEV,9093,9662,DPI1_R3_Lung,1,3
VEEV,9094,7868,DPI1_R3_Lung,1,3
VEEV,9095,7057,DPI1_R3_Lung,1,3
VEEV,9096,5480,DPI1_R3_Lung,1,3
VEEV,9097,6934,DPI1_R3_Lung,1,3
VEEV,9098,10401,DPI1_R3_Lung,1,3
VEEV,9099,8460,DPI1_R3_Lung,1,3
VEEV,9100,8193,DPI1_R3_Lung,1,3
VEEV,9101,6262,DPI1_R3_Lung,1,3
VEEV,9102,6946,DPI1_R3_Lung,1,3
VEEV,9103,8150,DPI1_R3_Lung,1,3
VEEV,9104,9704,DPI1_R3_Lung,1,3
VEEV,9105,8059,DPI1_R3_Lung,1,3
VEEV,9106,6837,DPI1_R3_Lung,1,3
VEEV,9107,8609,DPI1_R3_Lung,1,3
VEEV,9108,7179,DPI1_R3_Lung,1,3
VEEV,9109,7702,DPI1_R3_Lung,1,3
VEEV,9110,7411,DPI1_R3_Lung,1,3
VEEV,9111,9049,DPI1_R3_Lung,1,3
VEEV,9112,8046,DPI1_R3_Lung,1,3
VEEV,9113,8959,DPI1_R3_Lung,1,3
VEEV,9114,8086,DPI1_R3_Lung,1,3
VEEV,9115,8697,DPI1_R3_Lung,1,3
VEEV,9116,6922,DPI1_R3_Lung,1,3
VEEV,9117,8800,DPI1_R3_Lung,1,3
VEEV,9118,7034,DPI1_R3_Lung,1,3
VEEV,9119,8444,DPI1_R3_Lung,1,3
VEEV,9120,8036,DPI1_R3_Lung,1,3
VEEV,9121,5655,DPI1_R3_Lung,1,3
VEEV,9122,8509,DPI1_R3_Lung,1,3
VEEV,9123,7555,DPI1_R3_Lung,1,3
VEEV,9124,10125,DPI1_R3_Lung,1,3
VEEV,9125,8886,DPI1_R3_Lung,1,3
VEEV,9126,9058,DPI1_R3_Lung,1,3
VEEV,9127,6926,DPI1_R3_Lung,1,3
VEEV,9128,8882,DPI1_R3_Lung,1,3
VEEV,9129,8648,DPI1_R3_Lung,1,3
VEEV,9130,7274,DPI1_R3_Lung,1,3
VEEV,9131,9148,DPI1_R3_Lung,1,3
VEEV,9132,8700,DPI1_R3_Lung,1,3
VEEV,9133,6847,DPI1_R3_Lung,1,3
VEEV,9134,8017,DPI1_R3_Lung,1,3
VEEV,9135,7823,DPI1_R3_Lung,1,3
VEEV,9136,7000,DPI1_R3_Lung,1,3
VEEV,9137,7622,DPI1_R3_Lung,1,3
VEEV,9138,8100,DPI1_R3_Lung,1,3
VEEV,9139,6692,DPI1_R3_Lung,1,3
VEEV,9140,7873,DPI1_R3_Lung,1,3
VEEV,9141,7984,DPI1_R3_Lung,1,3
VEEV,9142,7961,DPI1_R3_Lung,1,3
VEEV,9143,7907,DPI1_R3_Lung,1,3
VEEV,9144,8407,DPI1_R3_Lung,1,3
VEEV,9145,7921,DPI1_R3_Lung,1,3
VEEV,9146,8553,DPI1_R3_Lung,1,3
VEEV,9147,8870,DPI1_R3_Lung,1,3
VEEV,9148,7678,DPI1_R3_Lung,1,3
VEEV,9149,7441,DPI1_R3_Lung,1,3
VEEV,9150,7546,DPI1_R3_Lung,1,3
VEEV,9151,6933,DPI1_R3_Lung,1,3
VEEV,9152,7263,DPI1_R3_Lung,1,3
VEEV,9153,8380,DPI1_R3_Lung,1,3
VEEV,9154,10091,DPI1_R3_Lung,1,3
VEEV,9155,6389,DPI1_R3_Lung,1,3
VEEV,9156,8151,DPI1_R3_Lung,1,3
VEEV,9157,9526,DPI1_R3_Lung,1,3
